ENCODED_MCT,주요고객층,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT
D72BC9D1A2,M12_FME_1020_RAT,13.51666667,10.09583333,15.66145833,3.035204167,4.093370833,4.9472625,0.5701875,39.72604167,7.685629167,10.36912917,12.4902375,1.446479167
D731C6D372,M12_FME_40_RAT,13.51666667,9.6125,4.7230625,12.33134167,15.03437917,7.592183333,3.685120833,6.110270833,16.06449167,19.71145417,9.94115,4.814879167
D749124593,M12_MAL_50_RAT,13.51666667,8.529166667,4.731041667,22.6540125,17.3933875,37.06692917,9.0469125,0.406458333,2.304320833,1.8441125,3.766404167,0.786420833
D78D9659F1,M12_FME_30_RAT,17.07391304,,12.74703913,14.41288261,7.487726087,4.206434783,2.00676087,18.54861304,21.01320435,10.72096957,6.037043478,2.819326087
D877FBFA11,M12_FME_30_RAT,16.97916667,8.029166667,9.152533333,13.6691375,9.610783333,6.729775,2.031070833,13.0933,19.48919583,13.73921667,9.599391667,2.8897625
DA38CBD132,M12_FME_1020_RAT,16.97916667,9.583333333,17.79530833,9.666920833,2.228175,2.444175,0.573558333,36.60469167,19.89974583,4.588491667,5.047491667,1.163941667
DA4DC755CB,M12_FME_30_RAT,17.30625,,12.43213125,14.96376875,8.07066875,4.9589,2.59676875,16.47411875,19.81123125,10.66683125,6.57235,3.44698125
DA5B732423,M12_MAL_30_RAT,13.51666667,8.029166667,14.2365625,19.62467917,10.520975,6.035575,2.235354167,12.85510417,17.68365417,9.433191667,5.410258333,2.002145833
DB4CA4D632,M12_FME_1020_RAT,13.51666667,8.029166667,14.3186,6.740420833,1.74945,1.517808333,0.362141667,45.00223333,19.48457917,4.967216667,4.757191667,1.104525
DD0FCFEDE6,M12_MAL_30_RAT,13.51666667,,12.18086667,15.59980417,11.84155,10.0737,5.781804167,9.781633333,12.52519583,9.504283333,8.084633333,4.639029167
DD5C3290AF,M12_FME_30_RAT,13.51666667,,10.29947083,12.3031,8.167720833,8.34815,5.241291667,13.0088625,15.43856667,10.28227917,10.41018333,6.512875
DECBA9ED42,M12_FME_30_RAT,14.4375,,5.02414,13.25228,7.816886667,6.570353333,1.4796,10.65586,24.40772,15.28978,12.52964667,2.953733333
DF8B176772,M12_FME_30_RAT,13.51666667,8.320833333,15.03855417,19.0973375,8.237008333,4.078604167,2.074483333,15.91977917,20.24849583,8.750491667,4.333895833,2.213016667
E02749FC67,M12_FME_1020_RAT,16.97916667,8.320833333,19.04659583,9.413025,0.843029167,1.496658333,0.4327875,41.97007083,20.59530833,1.8861375,3.340841667,0.983879167
E0A583DB58,M12_FME_30_RAT,13.51666667,8.529166667,4.6564375,11.07195,10.475925,7.891366667,5.016833333,7.526895833,17.23638333,16.60740833,11.94196667,7.574833333
E1FDBF2D4D,M12_FME_1020_RAT,16.97916667,10.09583333,22.19626522,6.844834783,1.394617391,2.435665217,0.619891304,44.0906913,13.5682087,2.774947826,4.846943478,1.227934783
E427B5E29F,M12_FME_1020_RAT,16.97916667,9.583333333,14.3571625,9.09815,3.0283625,3.419583333,1.4191375,31.44700417,19.96435,6.6466375,7.497083333,3.114195833
E474B338BD,M12_MAL_30_RAT,13.51666667,8.029166667,15.56609583,19.350075,11.32855417,7.49845,2.907204167,11.8422375,14.787425,8.758945833,5.705716667,2.255295833
E4899A583F,M12_FME_1020_RAT,13.51666667,10.09583333,18.29932083,9.568004167,2.966120833,3.141054167,1.109175,33.96317917,17.68199583,5.463045833,5.779779167,2.040825
E4A9ECB7B9,M12_FME_30_RAT,13.51666667,8.029166667,10.59605833,20.69647083,8.451345833,5.874241667,1.5898625,11.85394167,23.1118625,9.486154167,6.579925,1.776804167
E4D0E6B1B0,M12_FME_1020_RAT,16.2,7.8,22.195,8.878,3.088,3.9758,0.4246,35.305,14.122,4.912,6.3242,0.6754
E4E4B45D06,M12_FME_30_RAT,13.51666667,,2.4012875,9.767841667,7.325045833,5.855645833,2.125333333,6.2362125,25.75715833,19.20412083,15.7401875,5.574666667
E569E14F36,M12_MAL_30_RAT,16.97916667,5.770833333,16.636625,19.8540125,15.7070375,18.292625,14.52272917,2.996708333,3.5209875,2.734629167,3.174041667,2.552270833
E58F84D462,M12_FME_30_RAT,13.51666667,8.029166667,7.1291375,10.19314583,6.709945833,7.651841667,3.952316667,12.81252917,18.2401875,12.23172083,13.99399167,7.072683333
E61969DA0F,M12_MAL_30_RAT,13.51666667,8.029166667,15.60602083,21.72847917,10.20572083,5.575316667,2.073266667,12.6523125,17.62985417,8.2901125,4.537183333,1.689233333
E655648F43,M12_FME_30_RAT,16.88333333,8.029166667,8.28875,11.01823333,6.209970833,4.948679167,1.642408333,17.50291667,23.3276,13.1358625,10.4804875,3.457591667
E6BF54CE96,M12_FME_1020_RAT,13.51666667,8.029166667,17.79913333,16.30934167,7.601895833,4.033220833,1.437695833,19.98003333,18.244825,8.4939375,4.4876125,1.599804167
E71673016B,M12_FME_30_RAT,13.51666667,9.583333333,11.5033125,12.103525,8.1976875,4.454533333,1.4103,19.03835417,20.033975,13.56064583,7.3663,2.3272
E72B5A0A41,M12_FME_1020_RAT,13.51666667,8.320833333,16.168275,8.7308875,1.683466667,2.294345833,0.700116667,38.656725,20.52744583,4.174866667,5.434820833,1.633216667
E7ADF04349,M12_FME_1020_RAT,15.1,,15.873,10.5117,2.06645,2.7935,0.222,34.677,22.9883,4.38355,6.0065,0.528
E7EF031D24,M12_SME_RY_ME_MCT_RAT,16.97916667,,7.8000625,12.77274167,10.66317083,11.30220833,5.574433333,8.5374375,13.86475833,11.41182917,12.13945833,5.9339
EA5FAE889A,M12_MAL_1020_RAT,16.97916667,10.09583333,29.92823333,8.3565875,4.0412125,6.678995833,1.430395833,29.3926,8.2309125,3.975454167,6.5668375,1.411270833
EAD182F319,M12_MAL_30_RAT,16.97916667,,13.30985417,19.71019167,12.84520833,12.05522083,1.924383333,8.9193125,13.22730833,8.604791667,8.123945833,1.292283333
EB2F2101D0,M12_FME_1020_RAT,14.65555556,9.255555556,11.04617778,9.925244444,7.039666667,5.410544444,1.908366667,20.30937778,18.10808889,12.88255556,9.900566667,3.491633333
EB66B019B5,M12_FME_40_RAT,13.51666667,9.6125,1.270554167,5.134454167,12.51377917,10.49664583,5.085883333,2.3711125,9.723879167,23.6528875,20.00752083,9.74745
EBE0962975,M12_FME_1020_RAT,13.51666667,,14.23920833,9.443920833,6.306379167,7.8370625,5.448491667,18.63579167,12.39774583,8.2602875,10.2754375,7.155675
EBE76155D3,M12_FME_1020_RAT,17.07391304,8.034782609,13.08141818,12.06532727,2.496690909,2.166740909,0.551363636,30.24130909,27.50285455,5.576036364,5.005986364,1.321363636
ECCBAE7ACB,M12_FME_30_RAT,16.97916667,8.029166667,11.43829583,18.8321125,5.3872875,3.363433333,1.432325,15.7325375,29.93455417,7.329379167,4.5949,1.942675
ED35FCD6A1,M12_FME_30_RAT,16.97916667,8.25,6.3476875,13.59130833,6.5233875,3.5937,1.447154167,14.0773125,29.48785833,14.1266125,7.710466667,3.090345833
ED8A95E5CB,M12_FME_1020_RAT,7.1875,10.09583333,25.44004167,2.804579167,1.469495833,2.472458333,0.3104,52.839125,5.832920833,3.0638375,5.148375,0.647933333
ED968D5FD1,M12_FME_1020_RAT,13.51666667,,14.59514583,11.6225625,7.505754167,7.272225,3.73925,17.90902083,14.39410417,9.302579167,9.023608333,4.639916667
EE000D3E14,M12_MAL_30_RAT,14.84166667,9.475,7.678133333,20.66021667,13.05688333,9.126533333,4.342558333,6.2552,16.83978333,10.77645,7.640133333,3.649108333
EE0678A190,M12_MAL_30_RAT,17.30625,8.19375,13.3310875,30.10891875,4.59076875,0.7741875,3.54773125,12.0876625,27.37233125,4.35923125,0.7070625,3.12726875
EEFB21D12B,M12_FME_30_RAT,14.88181818,8.390909091,10.35425455,11.5628,3.701845455,2.712,0.662381818,25.55483636,28.16447273,9.098154545,6.615272727,1.583072727
EFEE980DF0,M12_FME_30_RAT,14.6875,,8.6080875,15.4821,7.462525,4.6838625,1.2658625,14.3544125,25.9429,12.624975,7.5661375,1.9841375
F0082429E9,M12_FME_1020_RAT,13.51666667,8.320833333,16.825775,12.96964583,5.3185625,4.1622,1.158120833,24.77839167,19.1136875,7.839770833,6.1378,1.708545833
F05842A4EB,M12_FME_30_RAT,17.24,7.9,7.826425,14.979075,4.58715,5.4749,3.0665,13.823575,26.220925,9.31285,9.4501,5.2835
F1157A79D0,M12_FME_30_RAT,13.51666667,,5.369354167,13.6542,12.10272083,5.875654167,3.7248,7.880645833,19.87913333,17.59727917,8.520179167,5.391866667
F12D55091A,M12_FME_30_RAT,16.2,7.8,9.4248,13.5864,7.3032,9.4248,1.0608,13.6752,19.7136,10.5968,13.6752,1.5392
F1758BF01F,M12_FME_30_RAT,16.97916667,9.583333333,11.00132917,15.62170417,7.759858333,8.690741667,3.193120833,12.76950417,18.14079583,9.010975,10.09259167,3.711045833
F1D42A1E4A,M12_MAL_40_RAT,13.21666667,10.09583333,13.0204625,18.97635417,22.317475,16.18667083,5.090545833,4.1545375,6.1278125,7.224191667,5.2716625,1.6302875
F2207F8023,M12_FME_1020_RAT,16.97916667,8.320833333,13.23187917,8.271458333,1.614666667,1.520904167,0.367141667,39.73062083,24.75354167,4.8395,4.566595833,1.095358333
F24F0E217A,M12_FME_30_RAT,16.97916667,8.320833333,14.091825,20.13672917,7.161729167,3.958345833,1.8708125,15.72900833,22.52160417,7.988270833,4.420820833,2.108354167
F290935883,M12_FME_50_RAT,18,7.7,7.3,6.3875,4.5625,15.5125,2.7375,12.7,11.1125,7.9375,26.9875,4.7625
F2A06B9694,M12_SME_RY_ME_MCT_RAT,13.51666667,9.308333333,7.427716667,7.738645833,8.0958625,7.627608333,6.873291667,12.14311667,12.6821875,13.37497083,12.593225,11.42254167
F4013DE365,M12_FME_30_RAT,16.97916667,,5.804658333,12.62544167,9.5289125,5.592225,2.425366667,10.30784167,22.49955833,16.9460875,9.949441667,4.324633333
F4BEB03DA2,M12_FME_1020_RAT,16.97916667,8.320833333,12.2659625,8.968129167,2.666075,1.885808333,0.870579167,33.61320417,24.8235375,7.329758333,5.193358333,2.4085875
F4E7570A2E,M12_FME_30_RAT,10.7375,,0.625645833,26.56655417,11.5822125,0.423770833,1.038420833,0.941020833,39.48344583,17.18862083,0.630395833,1.528245833
F58CA84077,M12_FME_1020_RAT,17.30625,8.19375,20.84434375,11.19346875,2.07273125,1.50498125,0.53284375,31.19315625,23.76903125,4.46476875,3.27626875,1.16090625
F7E9A69F8D,M12_MAL_30_RAT,14.6,,11.05773636,28.01470909,11.90124545,3.300209091,1.060254545,8.824081818,22.71256364,9.535118182,2.699790909,0.921563636
F8A788D183,M12_FME_1020_RAT,17.34166667,8.075,7.226236364,1.2751,4.133190909,1.662854545,0.646545455,35.19194545,5.9249,22.43044545,18.31896364,3.235272727
FA526A8279,M12_FME_30_RAT,17.275,8.1,8.6916,17.503275,8.302775,3.99245,2.2253,12.6084,25.396725,12.172225,5.85755,3.2247
FA8BCD6DDD,M12_FME_30_RAT,15.34782609,9.256521739,7.208247826,9.90276087,8.690273913,6.896621739,4.689921739,12.15262174,16.57115217,14.48798696,11.59033478,7.78833913
FAB0188A01,M12_FME_1020_RAT,13.51666667,,15.3486875,14.68138333,5.321916667,5.013866667,2.7811125,20.20964583,19.36445,7.011416667,6.606966667,3.673054167
FC69270591,M12_FME_30_RAT,16.97916667,9.583333333,9.036358333,17.83312083,10.5984375,6.0499125,1.1781125,11.13864167,22.03354583,13.14739583,7.5125875,1.4718875
FC6E670F70,M12_MAL_30_RAT,17.33333333,9.266666667,12.37896667,17.90206667,10.5613,7.625233333,8.717133333,9.421033333,13.39793333,7.872033333,5.674766667,6.482866667
FCA7A6787B,M12_MAL_30_RAT,16.97916667,8.320833333,18.00365,34.4056875,13.71428333,3.961516667,0.959679167,7.38385,14.1318125,5.560716667,1.563483333,0.315320833
FCAF2BC53E,M12_FME_1020_RAT,13.51666667,10.09583333,30.83487917,7.358720833,4.7004625,4.844129167,1.107641667,32.26095417,7.707945833,4.9245375,5.093370833,1.167358333
FCAF3BA597,M12_FME_1020_RAT,16.97916667,8.029166667,16.36565,9.6900625,2.0522125,1.983429167,0.6605,36.78018333,21.86827083,4.626954167,4.466570833,1.497833333
FCBDB3C308,M12_SME_RY_ME_MCT_RAT,16.825,,12.729125,8.6918,11.3862,14.5612,9.685225,9.595875,6.4332,8.5638,11.0638,7.339775
FCE9571860,M12_FME_30_RAT,16.97916667,8.320833333,12.35707083,20.34571667,4.631491667,3.541404167,1.4622375,17.19709583,27.53345,6.276841667,4.7127625,1.941929167
FD69236F45,M12_FME_50_RAT,13.51666667,8.266666667,4.237775,9.2209,11.681425,17.14912917,3.723254167,4.958058333,10.8666,13.706075,20.11337083,4.3434125
FDC922ABCE,M12_MAL_1020_RAT,16.97916667,10.09583333,30.93512083,10.88492917,3.078591667,5.985541667,1.886829167,27.73154583,9.723404167,2.750575,5.351958333,1.6798375
FDD6335CBC,M12_MAL_1020_RAT,13.51666667,,36.281125,30.06325833,8.96395,3.208825,1.123825,9.318875,7.578408333,2.302716667,0.857841667,0.301175
FE826E7775,M12_MAL_30_RAT,13.51666667,8.529166667,9.407308333,14.3672875,11.61430833,9.0234375,5.777341667,9.330191667,14.26604583,11.52319167,8.955729167,5.739325
FEAAE06C47,M12_MAL_30_RAT,14.6875,,17.8884,31.3956625,8.3057375,3.343775,2.930125,10.4991,16.9668375,4.8192625,1.981225,1.894875
FEB83042A5,M12_FME_1020_RAT,16.90416667,9.583333333,12.036425,11.62594583,4.920679167,2.980120833,1.11745,24.776075,23.9448875,10.14182083,6.144879167,2.303383333
FEC2FCF4DA,M12_FME_1020_RAT,13.51666667,,14.85887917,13.12977917,8.100070833,8.1115375,4.955679167,15.3327875,13.5993875,8.362429167,8.4134625,5.140154167
FEE6966193,M12_MAL_30_RAT,16.97916667,,13.39526667,17.06669167,10.66151667,6.295725,5.584991667,11.8214,15.16664167,9.184316667,6.012608333,4.819175
FF3AE5174C,M12_FME_30_RAT,17.34166667,,8.175941667,8.394941667,2.918333333,1.885016667,0.774158333,28.365725,29.671725,10.42333333,6.673316667,2.750841667
FF3C3A8704,M12_MAL_1020_RAT,17.25263158,,22.45232222,21.76817778,5.086005556,3.70085,2.23665,18.48101111,17.1596,3.963994444,3.604705556,1.552238889
